index,user_id,item_id,playtime_forever
4632611,76561198063698100,49520,7286
4212573,reactionn77,49520,7286
3358021,76561198084763741,220700,7284
3826115,76561197960299496,7200,7284
4501555,76561198055562494,218620,7283
2189208,76561198030632735,730,7282
4591249,76561198061286983,220240,7282
2351408,Tobuscus5001,4000,7282
2412403,calaja2,4000,7282
4972452,018302,4000,7281
1056590,76561198034089533,107410,7281
1735186,76561198066222034,730,7280
4102134,76561198024347616,346900,7280
4730467,DaRkyOuTuBe,4000,7280
1150661,76561198023370337,24960,7280
4996373,snakefip,105600,7279
4542787,Chocklor,252950,7279
4826829,76561198074590108,72850,7279
1062394,Hexeus,4000,7279
5119646,76561198120386339,620,7279
4599625,76561198061672800,4000,7278
3394691,76561198028545074,363970,7278
4972738,76561198086197802,200210,7278
4561304,76561198059396416,550,7278
1858274,76561198140621477,48190,7277
4623651,FF7Swag,730,7277
2318181,76561198044731501,8930,7276
4709279,76561198067971426,221100,7275
4754188,TenksGo,4000,7275
4729847,Thedankestofm8s,99900,7275
2211962,zukhulemtho,4000,7274
1346001,76561198068922396,113400,7273
4865962,76561198077725725,33930,7271
1111225,ironcass,4000,7271
2430246,76561198088950123,730,7271
1829588,zsharoarkbr,311210,7271
4872838,76561198078275863,202990,7270
2402135,76561198013537437,240,7270
4666901,syphillissam,4000,7270
1060564,76561198021622222,359320,7270
4775898,kangkungbelacan,271590,7270
4291816,kensaiD2591,211420,7269
1288602,helldog22,550,7268
1009632,76561198044861885,24010,7268
4956792,76561198084730003,4000,7266
4138793,havocado,730,7266
4939668,76561198083442431,72850,7266
3106273,PDBgustavo,227940,7266
3504207,76561198185415538,4000,7265
3876745,tony24o,34330,7265
1318966,76561198025090424,8930,7265
4286312,nochallenge,240,7264
4056984,76561198016765519,10190,7264
3964085,ubiquitous1,72850,7264
2709549,76561198104502464,730,7263
3186298,facanono2000,4000,7263
1488282,rompompastomp,3450,7263
4445656,76561198051141751,65800,7263
1937266,HadouKenBoy,220240,7262
3441051,76561198005089965,252490,7261
4827112,SheerFlux,252950,7260
1246236,magikarpox,39120,7259
648354,76561198037745745,202990,7258
4526113,76561198057247544,346110,7258
4626762,76561198063404104,224260,7257
2868563,76561197963401558,24960,7257
4781325,76561198071990732,72850,7255
3809039,76561198061293043,333930,7255
4718652,Tommmy124,250900,7255
3718745,xepshunal,292030,7253
4469171,76561198053256954,236430,7253
2731440,76561198048310544,49520,7253
4404061,minecraftbros,33930,7252
4637841,76561198064029407,8930,7252
4171643,76561198032409258,42690,7251
5069281,76561198096850767,4000,7251
4297714,76561198042612057,49520,7251
1775244,Wildfyre,221100,7250
4804968,76561198073191728,730,7250
4043839,76561198014369519,550,7250
4351412,76561198045238077,113200,7249
4529099,76561198057389997,105600,7246
5013899,AgentJamMan,4000,7246
2420487,76561198061681728,10190,7246
4654695,76561198064994054,42690,7246
1116851,jailyons,292030,7245
4718790,76561198068459426,12220,7245
4644770,whebzy,105600,7245
3510331,Vite003,220240,7244
4289881,76561198042235584,4000,7244
5090345,ORIGINALCHUNKYRECIPE,218620,7243
4527320,cronix0,730,7243
3954745,miniandrewmini,206420,7243
4551074,ElGrible,292030,7242
5031805,kuaspereira,730,7242
3603051,76561198007912687,72850,7241
2878934,76561198054541397,252950,7241
1242528,macthulu,221680,7241
3985872,yasirbad,33930,7241
2347918,76561197991048959,113200,7241
4426669,76561198049915294,49520,7240
3074642,76561198015204133,243870,7240
4462572,76561198052732460,730,7239
3034782,76561198073086277,218620,7239
688855,backlash2004,4000,7239
1629861,76561198008305970,28050,7239
4673761,76561198066014662,12210,7238
2342416,76561198089125974,261640,7238
3405471,ausdraven,49520,7236
861106,decnov81,4000,7235
4977722,76561198086629867,48700,7235
3983526,76561198003128838,49520,7234
4119055,rorigo,10,7234
4300540,76561198042775531,20570,7233
2796474,jtlongjohn247,377160,7233
4141674,NFM373,47410,7233
3980965,metalla,8190,7232
4073824,76561198019439976,105600,7232
2547532,fpstheroamer,304930,7232
4745264,Xcaliver,248820,7231
1074583,76561198052976331,72850,7231
2513591,76561198063298806,23310,7231
2637308,booza473,105600,7231
2809272,klnarutokl,291550,7231
4488233,76561198054590902,730,7230
570596,76561198098136638,730,7229
4845130,76561198075924151,4000,7229
2493207,76561198045382426,730,7228
2128430,76561198052392009,304930,7228
97103,76561198283109848,34330,7227
2601472,76561198073525136,99900,7227
3545588,76561198142784247,301520,7227
2754726,76561198066838859,304930,7227
3249679,76561198102675608,730,7225
5008184,76561198089661138,6060,7225
3690142,76561198065785463,107410,7225
553626,76561198074646095,271590,7223
3181056,pedrosomar,730,7223
3291218,iamadorkrikashay,105600,7223
4772763,76561198071558766,230410,7222
4885260,76561198079117993,230410,7222
4326560,76561198044031821,550,7221
4314974,76561198043663233,377160,7221
4633183,76561198063792334,4000,7220
3804307,lemx90,49520,7219
4660237,76561198065323406,4000,7219
1498379,76561198051342267,252490,7218
2690994,76561198058287860,730,7218
4992290,76561198088216646,730,7217
4321030,76561198043894526,218620,7217
4491992,76561198054786342,4000,7217
5061774,76561198095729987,304930,7216
5067895,benjaminzollinger,55230,7216
901075,76561198082881423,72850,7215
4607045,76561198062161301,240,7215
4055937,76561198016593977,550,7215
4517854,zixeranimations,105600,7215
4158917,76561198030876351,49520,7214
3772696,76561198082009130,49520,7214
2609661,Goldenwolf902,4000,7213
3789069,peachykins,240,7213
2270438,ChaosNova,39120,7212
4790279,76561198072473008,72850,7212
4304618,76561198043042471,221020,7211
3878478,Tymelord,730,7211
1941210,76561198066594031,113200,7211
2143841,76561198080702354,204300,7211
5000283,76561198089032867,202170,7210
4276055,76561198041512692,730,7210
4638310,76561198064064660,730,7210
2332441,crackjiver,550,7210
2006339,76561198119915595,550,7209
4428728,76561198050012972,33930,7208
3115565,76561198045214604,200510,7208
4265014,Kilm,105600,7207
4103636,76561198024598846,10190,7206
3753793,larsantonello,372000,7206
4140747,meepersjeepers,304050,7206
1826257,alfaNJ,304930,7205
4444566,macroissant,377160,7204
4687357,76561198066741350,109400,7204
4837605,86674482,4000,7204
3069287,76561198048927740,374320,7204
4006543,dale_94,22380,7204
7500,8Bit-Ninja,105600,7203
923228,Sanskeleteen,204360,7203
3310540,MACIEKOS,4000,7202
4534761,76561198057772237,19900,7202
4070333,76561198018967342,730,7202
2926134,Loresdalla,200210,7201
274953,76561198052839913,377160,7201
5065987,76561198096270017,240,7201
4967158,76561198085742671,108600,7200
3553440,76561197975722333,72850,7199
4072575,76561198019169879,42710,7198
3644257,76561198058159880,730,7198
973676,76561198047022087,240,7197
4184612,OfftheWall,730,7197
5068894,76561198096785218,226700,7196
4913873,mkryu,4000,7196
1121208,76561198075115457,730,7194
3573722,76561198277572864,202990,7193
4654777,TUTMERLEID,99900,7193
3969212,76561198000120171,240,7192
4257104,arabonaplane,4000,7192
4758313,76561198070796752,218620,7192
4668688,butterflynife,730,7191
3573313,76561198040303993,730,7190
2203576,adhbonatto,200210,7190
4480944,76561198054027510,10500,7189
4493744,76561198054920670,230410,7189
2829715,76561198057499154,377160,7189
4969997,76561198085973498,47890,7188
2006468,myeyesarepuzzlepieces,1250,7188
1710443,LeTresTres,730,7186
4790678,76561198072499387,113200,7185
678900,avps82,287700,7184
4603913,76561198061957590,234670,7183
4853396,Ahneel,230410,7182
4822063,snitzel98,105600,7182
1305990,Mr_ISH,377160,7181
1120218,76561198071059218,730,7181
4857343,76561198076863687,550,7180
4763230,joaxinrisas,230410,7180
1215099,Pountin,219540,7180
4184289,76561198033947879,218620,7179
5123299,76561198124152528,218620,7179
4174984,mrmeatshield101,8930,7179
2577696,GatoGlant,730,7177
3789312,DollyNhosaborUVA,304050,7177
4193761,76561198035150376,10190,7176
2746339,76561198086311518,301520,7176
4518460,should_not_be_on_my_profile,250900,7175
3599228,Megamus10,730,7175
4171815,76561198032485867,240,7174
1004147,kanthius,10180,7174
5066158,76561198096317594,105600,7173
4509674,redblockpowered,293760,7173
1155754,Jyuyo,291550,7173
4813547,gangnamgoat,730,7172
4493088,JamesyM3,72850,7171
4902471,76561198080420397,730,7171
4568258,Popadopulas,218620,7171
2780437,Jodji,4000,7168
3008858,76561198074946320,72850,7168
5055711,76561198094879738,42690,7167
921350,76561198048916475,211420,7166
5055690,76561198094860495,72850,7166
4227244,76561198038080284,373420,7166
2438831,76561198079956907,550,7166
5068877,76561198096781455,218620,7165
1583925,76561198069169878,4000,7165
3986936,gummyfrog,10190,7165
3608401,zoobark,218620,7163
3241467,76561198077968717,730,7163
4600956,76561198061768748,240,7163
4556874,76561198059146242,4000,7163
3949730,76561197997194466,105600,7162
3825716,76561197960271609,240,7160
1710396,76561198098826029,4000,7159
3637959,76561198092287014,236390,7159
4572929,hitsu123,42690,7158
4917415,76561198081470983,72850,7157
856148,Dale_Golby,232810,7157
2628127,76561198094764783,8930,7156
3287984,76561198086809947,4000,7156
2128710,76561198067353140,99900,7155
2268861,76561197999720010,72850,7155
517954,helloitatom,4000,7155
2781574,76561198057232925,218620,7153
5082301,76561198099105993,105600,7152
2930493,luca521,310560,7151
4979955,76561198086891907,239220,7151
2030391,76561197991199099,24980,7150
4507430,76561198055978545,105600,7150
3953826,76561197998094508,105450,7150
5082848,drewthorpe,10190,7149
2971650,umarmujahid,22380,7149
4723885,76561198068723469,226320,7148
3448493,spacemonkeigh,8930,7148
2639733,76561198049145338,550,7147
3440275,76561198192346098,304930,7147
4980055,76561198086898783,4000,7146
4388246,76561198047307338,200210,7146
793981,76561198063514015,34330,7145
4668648,76561198065723606,211820,7145
4886230,76561198079214721,218660,7145
1412044,76561198066948973,232090,7145
4983876,2378695,730,7144
4509947,Obama-Vevo,4000,7144
2941969,M0dule,252950,7144
4653538,76561198064947043,34330,7143
4007088,76561198007874509,56400,7143
3916272,76561197990486655,221380,7142
2586124,butwhythough,413150,7141
2539013,76561198087558194,730,7140
5067650,76561198096615342,4000,7139
1516944,schrambo,72850,7139
969488,unaffected,363970,7139
2357875,76561198040642262,8930,7139
4642315,Unit-T16,4000,7138
4443720,timseco,49520,7138
4035013,MaxFog,8930,7137
4673343,76561198065989990,207610,7137
4713349,76561198068144203,550,7136
3855168,76561197970059381,359550,7136
2416090,iego784,4000,7136
4506247,76561198055907726,72850,7135
720915,76561198058156706,8930,7135
4958578,76561198084932307,4000,7135
2818646,edenist,500,7134
4932720,76561198082751981,4000,7133
5008795,76561198089742097,12210,7133
3275278,76561198069541689,4000,7133
1025147,WaddleDaisy,72850,7132
2077727,JVAM,105600,7132
3991598,KingOfArrows,113200,7131
1802523,1-800-Invisible,8930,7131
4733730,Kingofsveg,8930,7131
2906424,limaoverde,227940,7131
2143123,76561198050241194,413150,7131
3250318,76561197971591919,287700,7130
3578488,76561198026368678,42690,7130
3928734,76561197993247381,10190,7130
3558490,georgieq,730,7130
2878799,76561198064725688,271590,7130
5027961,76561198091807019,72850,7129
2176497,76561198061167144,8930,7129
4414175,76561198049111737,9900,7129
2050079,adzy5,72850,7128
4071743,redpillgaming,35450,7128
1397983,sunstudios,24960,7127
4530123,76561198057483313,335300,7127
4728860,76561198069042690,202990,7126
4988541,76561198087872790,4000,7126
3131268,miller238,49520,7126
2655967,76561198084850422,105600,7124
2553592,ICE2468,730,7124
2723083,inwader,730,7124
884146,oprove,49520,7124
2673267,76561198062360504,271590,7123
2830370,JAIRSOMENDS,4000,7122
2655656,76561198084273291,730,7122
1268056,76561198088546651,730,7121
3150511,nattyking1961,218620,7121
3483780,76561198084234757,218620,7120
4974360,76561198086326092,218620,7120
149619,Drag_Riper,8930,7120
1319483,Muchs,363970,7120
3198147,sou13qwert13,4000,7119
4347678,Adam201028,620,7119
4727503,76561198068959135,105600,7117
3572117,76561198066018289,269470,7117
2215503,76561198070751854,203290,7117
3150631,dnsh38,730,7116
1028678,gru69,236390,7116
3348212,76561198171298477,32470,7114
152949,dyslexicdew,4000,7114
4118005,76561198026143795,42690,7114
4890950,76561198079474710,10500,7114
4734194,76561198069330724,49520,7113
4866153,76561198077731350,730,7113
1999700,76561198090426992,730,7113
4738291,Dukoota_Pokuuta,219740,7112
2533817,76561198011871605,8930,7112
1021203,76561198083941171,730,7112
4389915,kingbev996,8930,7111
3596998,76561198095876828,301520,7110
4676936,76561198066150165,218230,7108
4598298,76561198061604395,365590,7108
4811484,76561198073534990,730,7107
4969138,76561198085881700,4000,7107
4303949,76561198043001400,211420,7105
4129572,76561198027115146,730,7105
5075889,mememmeems,730,7105
2967205,Too4KingGood,730,7104
4996820,76561198088700626,105600,7104
324764,notsurodovahbear,72850,7101
1919147,IAmAbel,252950,7101
4160812,76561198031166413,24240,7100
970498,mdrachet10,4000,7099
2402797,Dezz_,218620,7098
4179375,goldjackel,620,7098
4133123,thepauly,33220,7097
4638751,rishd,730,7097
1276561,76561198043779241,377160,7097
2492758,viniciusdogarrote,4000,7097
4737936,76561198069542088,202990,7096
4900530,76561198080297779,4000,7096
4419577,oshioki,550,7096
4534254,76561198057740823,730,7095
2179051,76561198098459148,72850,7094
5079806,76561198098526969,730,7094
3339872,76561198046684086,730,7093
4395510,76561198047720580,204300,7092
4785352,76561198072222976,17570,7090
4230272,76561198038286284,550,7090
668120,Liron-S,4000,7089
2328380,corrza,6020,7089
4589349,76561198061160628,252950,7088
4586046,76561198060900977,4000,7086
4669998,76561198065828841,72850,7086
2571429,GALVANOMETER,230410,7085
2845470,12345123456,4000,7083
1129523,76561198062089969,224060,7082
4915478,76561198081348562,730,7082
3803562,76561198070093012,72850,7082
5002551,76561198089224083,24860,7081
3681225,warawich,271590,7081
3973645,76561198000864781,218230,7080
5028964,76561198091893367,4000,7080
4466562,76561198053048107,730,7080
1840526,mordredinhafofs,304930,7080
3579579,76561198094973095,225540,7080
5146670,killer-of-white-pig,730,7080
3924577,76561197992622571,730,7078
4820676,76561198074073338,113200,7078
4783868,76561198072139710,8930,7078
712834,76561198045129463,72850,7076
4399243,76561198048008094,212500,7076
3234673,76561198080359608,730,7075
2047161,76561198061397642,11610,7075
4805511,76561198073217368,730,7075
2314614,Kev1234567,4000,7075
3710299,mark9wod,359320,7074
5049535,76561198094123644,236510,7074
4822227,76561198074197197,550,7074
2500545,76561198276571851,4000,7073
4725897,76561198068868721,4000,7073
4493467,76561198054904580,363970,7072
4881061,76561198078805281,4000,7072
3927370,76561197993175397,105600,7071
4296824,76561198042562151,35450,7070
4999924,76561198088993767,1250,7070
3562720,76561198089338796,4000,7070
5149068,76561198248351808,730,7070
3088918,76561198083758144,271590,7069
4914455,TW_Alan,17570,7069
3631387,76561198070638800,211820,7068
1121228,Jaquin58,620,7068
3585657,76561198056592176,377160,7068
2800568,Jumaneves,730,7067
4980339,76561198086903744,304930,7066
4334380,76561198044428513,12220,7066
95043,asdasdfsadgdfhfgjggj,4000,7066
76689,SamoanTurtle,304030,7066
4397216,awesomenoobpwns,730,7066
4149977,tofifan92,550,7065
3434391,Ninja_5ty13,105600,7064
3996064,76561198005680193,240,7064
4706577,leakyrectum,204300,7064
3424627,Mexperience,113200,7063
4996603,76561198088672275,72850,7063
2712764,mynameisjeff231,200210,7061
5052081,hughes1995,730,7060
2450571,DrScottnik,12220,7059
5052345,76561198094451391,730,7059
919134,Dyrrrrran,292030,7056
4272061,Genesen,218620,7056
4355743,76561198045452315,4000,7056
1815380,76561198089668873,4000,7056
2690382,76561198080930026,730,7055
4970704,CWBDC,218620,7055
4457120,sciell,49520,7055
4692031,76561198066995276,730,7054
4222152,76561198037614124,105450,7054
206672,DarknessFallsUponUs,730,7054
2755837,76561198062137247,230410,7053
256443,Rexoman,4000,7053
4357569,76561198045533212,204300,7052
4714907,76561198068230950,8190,7051
4499333,76561198055340372,22380,7050
4838814,76561198075472276,292030,7050
768605,76561198089340688,113200,7050
4754011,76561198070544779,72850,7050
4814194,douglasespich,236430,7048
4280774,GlebeHobo,4000,7048
5105094,76561198107374082,4000,7048
120119,THE_ART_OF_FEEDING,381210,7047
2682754,76561198057175454,105600,7047
4886697,Luke_Hillis_,730,7046
3894593,beautiful666,240,7045
4218127,kch1585,730,7045
5011851,76561198090002335,55230,7045
4774579,ETK-KnightPizza1,301520,7045
4594631,76561198061415926,730,7044
2176035,Garblahooga,8930,7043
4409823,76561198048799117,8930,7043
1081013,Hurly1223,8930,7043
2857334,76561198078674979,72850,7042
4407734,76561198048689429,730,7042
2965320,marcotc_,105600,7041
3303353,danieljl,2700,7041
4890008,76561198079364311,42690,7039
4254220,76561198040271643,8930,7038
2632187,76561198074054483,730,7038
5137054,76561198149074032,230410,7038
4826643,76561198074571470,4000,7037
1478463,76561198007037255,4000,7037
3982130,76561198002576548,243870,7037
4661824,76561198065381278,550,7037
4789343,76561198072435535,251570,7036
4665383,jake2241,730,7035
3985253,76561198003522410,240,7035
5136481,WatchStars,730,7034
31432,76561198103671881,730,7034
983129,76561198094836857,730,7034
4581050,76561198060525133,730,7033
4734135,76561198069317924,730,7032
5135608,76561198144788213,730,7032
4588443,76561198061099972,4000,7031
4745637,76561198070004371,364360,7031
2916150,76561197971742762,24960,7030
3786381,76561197968819806,377160,7030
4063391,76561198018145614,72850,7030
4121297,smithkenny63,22350,7029
1996310,76561198048503920,4000,7029
4869111,76561198077967935,72850,7029
4598825,76561198061638149,72850,7029
4267856,slfoifah,255480,7028
4504638,76561198055775177,8930,7027
4630339,76561198063588999,230410,7027
4303494,GooseDTD,295110,7026
5040713,76561198093232473,550,7026
1515350,76561198068439013,250900,7025
3929506,76561197993336198,10190,7025
5015424,76561198090462526,105600,7023
259977,76561198087521033,252490,7023
3929320,davidmkan,49520,7023
4994420,76561198088437883,271590,7021
516689,76561198089944936,218620,7021
745090,mcyungbeanie,72850,7021
5130313,76561198133303929,105600,7020
2057457,ae0nplux,4000,7020
4751164,76561198070369207,72850,7020
1237937,76561198012657818,39150,7018
4665681,76561198065562048,730,7018
4417376,76561198049322372,730,7017
105107,chillifuzzball,49520,7017
4133688,76561198027441370,730,7016
5150696,76561198283312749,730,7016
4794233,76561198072660652,109600,7015
4986377,xXswagyolo420blazeitniggynigXx,105600,7014
4531455,76561198057578907,230410,7013
3527502,MrWind0W,22380,7013
4391701,76561198047507163,42690,7013
2177442,76561198004058300,271590,7012
5082858,76561198099315241,304930,7010
4261363,76561198040756185,8600,7010
4499698,76561198055352140,42690,7010
4789464,76561198072446253,730,7009
4104021,76561198024695931,251570,7008
4219554,rajaakmalol,99900,7008
4696667,76561198067262677,730,7008
4820422,hiiragimakashi,550,7007
4220411,76561198037375626,10190,7007
4450514,76561198051543599,42160,7007
3358800,76561198012544100,259060,7007
4560265,76561198059377465,730,7007
4543367,76561198058303184,208480,7006
1815255,Ninjabunny13,105600,7005
4921235,76561198081762985,730,7005
1345559,hokimleong,10,7003
4114210,76561198025674576,62100,7003
2536978,geraldrox,4000,7002
4574655,Darkwing39,72850,7002
697451,WhenWeWereYoungggg,99910,7002
5087987,76561198100772096,105600,7002
2375480,flynnnz,252490,7002
3563048,The_Puma,550,7002
4217585,76561198037031936,33930,7001
4781190,Aeldoar,730,7001
3424242,76561198091866803,22380,7001
4494740,lilypapa,22380,6999
3575596,76561198204898945,230410,6999
4408785,76561198048739595,33440,6999
2402113,KoringaStation,243870,6999
1380023,76561198100769796,4000,6998
2636911,reaperofsouls6482,49520,6997
3530314,76561198080243582,4000,6996
4264700,kingkottah,730,6996
3734061,typic41,730,6995
4320711,76561198043882801,730,6995
4777539,76561198071822951,4000,6995
1341048,76561198059511869,250900,6993
4981230,76561198087019361,550,6993
2050610,76561198065929319,377160,6993
2722176,kamalbk,72850,6993
4908126,metal-gold,49520,6992
4656905,76561198065120027,730,6991
4775225,Ticfire,72850,6991
2936442,76561198058379094,730,6990
3675771,76561198068473754,255480,6990
4727354,76561198068945735,105600,6990
5072027,76561198097312783,236390,6990
2599633,76561198051201321,346110,6989
3898072,blindraven,238960,6989
4085220,kenunderscore,730,6989
2407736,76561198080966967,346900,6988
4552765,mrshifty11,730,6988
2663766,76561198065175074,271590,6988
4202093,76561198035694337,22380,6987
2636423,gypseytails,325610,6986
2100033,Hammy989,218620,6985
4033992,turtlefury,250900,6985
4380697,76561198046785554,230410,6984
5042976,76561198093381601,304930,6984
4551919,76561198058825295,48700,6983
1681571,76561198069056363,252950,6983
4981620,76561198087112366,4000,6983
4822202,totalclutch,730,6983
5083516,76561198099550398,261430,6983
3809079,76561198073253237,218620,6982
1608804,Coco_Mogu,4000,6982
4703272,76561198067675807,107410,6982
1062898,76561198115678004,105600,6982
2486870,dav365,323370,6981
3582261,76561198090951090,4000,6981
3137595,nuclearaven,105600,6981
4567302,76561198059746746,72850,6979
2348898,vapordave,72850,6978
4272304,76561198041266114,1250,6978
4775155,76561198071685094,730,6977
4296365,76561198042524167,105600,6976
4244391,76561198039574869,72850,6976
662630,Miss_Pauling,620,6976
3716592,76561198050013124,4000,6975
1185909,mikekozy,730,6975
4910468,76561198080999920,230410,6973
4542953,76561198058260906,201870,6973
4675791,76561198066114078,72850,6973
4174474,76561198032755027,34870,6972
3142631,76561198069499893,348470,6971
4062617,76561198017971897,49520,6971
5059392,76561198095366247,304050,6970
4555156,76561198059047983,550,6970
3361159,sea_storm,730,6970
2888511,76561198028582148,393530,6969
4365286,76561198045843112,4000,6969
4877344,demfoxes,237310,6968
4553582,gocie,4000,6967
1996849,76561198055224302,1250,6967
3568389,the_camel,427270,6966
1545324,76561198076428945,206500,6966
4842443,76561198075729138,346900,6966
1941668,187625,4000,6966
3604802,76561198043838374,49520,6966
5062039,76561198095759305,72850,6966
4639138,76561198064142736,113420,6965
5147518,76561198211853979,730,6965
808911,PintoProAlto,252490,6965
3311628,76561198096153310,72850,6964
3036148,76561198067789354,105600,6964
3233191,littlebeautifulbubu,233450,6963
2180633,76561198079776768,730,6963
2530148,ZacH01,55230,6962
4732194,76561198069187735,218230,6962
2740120,gnomesaying,4000,6961
4524446,76561198057161003,72850,6961
2176680,76561198086871311,252490,6960
1285357,mirki411,4000,6960
4156598,76561198030429949,240,6960
3316811,Baotranslayer,209710,6959
2203218,76561198055722652,55230,6958
4371678,76561198046187370,550,6958
4688037,76561198066784792,550,6957
3791911,skeletor6,10190,6957
2936349,76561198074281268,730,6956
1126518,76561198023558412,730,6956
4962818,jollt3,6060,6956
4830213,76561198074800169,4000,6956
4671129,76561198065877412,218620,6955
2306499,76561198050629816,22100,6955
3532987,ProSwagg,4000,6955
4564576,76561198059603727,250900,6955
1583472,76561198065991872,334230,6954
4688439,kimochan,206500,6954
4601934,76561198061846123,105600,6954
3700275,76561198028915229,49520,6954
3758332,76561198061794492,306130,6954
4739920,LivingThought,730,6954
4948590,nicobil,730,6952
3430276,SMuffed,105600,6952
2922301,76561198050007292,730,6951
5064999,76561198096143818,730,6950
3923429,yougoyu,730,6950
4550456,milescat,72850,6950
4870719,76561198078075115,271590,6949
2463202,76561198054802892,225840,6948
4309897,Sergedelux2,105600,6948
4281971,76561198041823743,72850,6947
3247118,38174962156174513,4000,6947
3146248,76561198068344183,377160,6946
5147699,copping,730,6946
3638571,76561198034354802,730,6946
5013989,76561198090356834,20900,6945
3113183,76561198063155089,4000,6945
4487824,76561198054554864,17450,6944
2378648,76561197998514592,105600,6943
71967,76561198077116471,301520,6943
871952,devoid,377160,6942
2599697,76561198073836112,219740,6942
5136221,76561198147106771,230410,6942
4824833,76561198074412580,49520,6941
3964705,76561197999369109,240,6941
4849443,76561198076236869,4000,6940
4648383,76561198064659757,230410,6940
2980762,76561198079657297,363970,6939
4077058,76561198020059923,271590,6938
4629455,lachy101,730,6938
4691185,76561198066966887,240,6938
4063524,eyepatchsport,4000,6938
4477276,FunnyLucaa,42690,6937
5020048,76561198090949532,202170,6937
2173400,BigodisonLindo,304930,6934
5125535,AMarioL,730,6934
4106639,76561198025004236,8930,6933
4121200,bleepbloop,105600,6932
5112770,76561198116995921,47890,6932
4713508,76561198068146833,730,6931
3688829,76561198059536225,4000,6930
4709191,76561198067962380,72850,6930
5013800,76561198090331907,72850,6929
2037532,Ci3lPhant0mhive,211820,6929
4904448,76561198080587590,550,6928
3400034,76561198058421989,252950,6927
58045,76561198052003136,271590,6926
3113775,76561198070944017,346110,6926
4438665,mutherfuckastolemahchicken,271590,6925
4954206,76561198084588288,214950,6925
3904070,DougyFed,218620,6925
3601016,76561198051372660,105600,6923
146340,76561198060089846,730,6923
4210472,76561198036328939,10190,6923
5012697,76561198090161479,202990,6922
3529601,76561198104187258,301520,6921
2894315,lennas,377160,6920
2832473,76561198068922268,4000,6920
4923938,GFAPF,4000,6919
4930983,76561198082560193,620,6919
3942625,wahwakawah,730,6919
945290,76561197981374310,377160,6919
4960253,76561198085080816,230410,6919
3733683,76561198098219771,39140,6919
4165798,76561198031803656,105600,6918
2624991,76561198071214769,250900,6918
3293437,riokaze,730,6918
4848593,76561198076150669,50130,6916
4656095,Joshuamapley,202990,6916
4079224,Madalchemy,240,6916
4482699,Fletcher17,241930,6916
340797,76561198061529852,427270,6914
4108032,natz_ormsby,8930,6914
1065656,HolyGuan,4000,6913
4734348,SlyJye,4000,6912
1942459,76561198042564004,230410,6910
5006589,76561198089548274,230410,6910
744644,Bawsinator,550,6910
2567178,D_55,346900,6909
4831744,76561198074875592,4000,6909
907726,76561198043636856,72850,6908
1517021,thesynna,105600,6908
2271759,76561198088788251,500,6907
5016128,76561198090510882,219640,6907
2086063,76561198041994759,105600,6907
4838823,11123xxx3122,240,6907
4240172,76561198039168677,301520,6907
4063518,76561198018151820,71250,6907
855714,76561198075622739,251570,6907
4801263,76561198072969072,4000,6906
2073826,76561198038488099,372000,6906
622979,76561198078957196,204360,6905
5027778,76561198091795062,221100,6904
2759040,76561198002382963,271590,6903
5006909,tutor007,730,6902
1427715,porticoo,49520,6902
4480994,76561198054034038,104700,6902
397973,76561198044304750,39140,6901
3997310,8BitWalugi,105600,6901
3379140,shaniatwainno1fan,730,6900
5005281,battledude4,550,6900
3657745,76561198072740984,49520,6900
3671561,vmos,218620,6900
4589513,76561198061177795,730,6899
4962327,76561198085240409,4000,6899
4504260,wuzzyboy-tf2-trader,4000,6899
1890982,76561198090898982,304050,6899
1262636,76561197991369890,377160,6898
4616016,trane43215,363970,6898
997264,ilovekhym,730,6898
515143,nickie145,377160,6898
4753692,76561198070502569,33930,6898
3102688,76561198102322850,383080,6898
4637352,76561198064015098,4000,6897
1085670,76561198096049645,56400,6897
5079628,76561198098471605,221100,6895
651974,andopando14,730,6895
2593469,76561198072879700,34030,6894
4771627,76561198071480753,99900,6894
4725538,76561198068829039,292030,6893
2155161,76561198192790182,730,6893
4581957,Bigojones,207170,6892
4870263,76561198078069757,72850,6892
5096593,76561198103390719,730,6892
4429735,76561198050096821,57900,6892
4104893,76561198024783626,72850,6891
4738852,76561198069599200,105600,6890
2662025,thehellerphant,362310,6890
4586260,76561198060941211,4000,6890
3925866,jakson,240,6890
3738220,76561197999265612,231430,6890
2777898,76561198075458345,4000,6889
4846565,trevoropy0924,4000,6889
4219551,76561198037302058,42700,6888
152909,76561198010375422,295110,6887
1263141,mcmillan119,220240,6887
3068967,mr_phoenix04,105600,6886
2235485,76561197998288396,377160,6884
4210810,lukevanryn,8930,6884
4715633,76561198068247105,57690,6884
1619232,76561198071322532,218620,6884
5070186,76561198097057399,218230,6882
3361085,76561198119129604,301520,6882
4435879,76561198050464628,72850,6882
4502993,76561198055656673,4000,6882
82261,76561198067729563,105600,6882
4931788,76561198082620331,105600,6882
4916901,76561198081436650,4000,6882
1417967,76561198056230004,550,6881
3917468,76561197990689648,500,6881
2934190,aporradotimevoltou,230410,6881
5062299,76561198095799496,550,6880
4781165,TheThriller,730,6880
2141594,gkk,252530,6880
4721498,76561198068611843,4000,6880
4701523,trolowik,12210,6879
2314008,76561198069495135,230410,6879
4524212,76561198057146623,105600,6879
2352699,Sammich_M,240,6878
