item_id,release_date_imputed,tags&genres,hours,minutes
295035,2014-10-28,"['Casual', 'Simulation']",,
328900,2000-12-13,"['Simulation', 'Flight', 'World War II']",66.53333333333333,32.0
328920,1991-01-02,"['Simulation', 'Flight', 'Classic', 'Stealth']",2.4,24.0
270490,2014-10-30,"['RPG', 'Adventure', 'Choose Your Own Adventure', 'Based On A Novel', 'Visual Novel', 'Indie', 'Singleplayer']",188.95,57.0
284140,2014-10-30,"['Adventure', 'RPG', 'Indie', 'Action', '1980s', 'Stealth', 'Comedy', 'Female Protagonist', 'Great Soundtrack', 'Story Rich', 'Isometric']",51.63333333333333,38.0
327440,2014-10-30,"['Adventure', 'Action', 'RPG', 'Indie', 'Casual', 'Great Soundtrack']",30.2,12.0
308270,2014-10-31,"['Simulation', 'Strategy', 'Space', 'Management', 'Cold War', 'Multiplayer', 'Singleplayer', 'Historical', 'Replay Value', 'Turn-Based', 'Turn-Based Strategy', 'Strategy RPG']",102.23333333333333,14.0
330631,2014-10-31,"['Design & Illustration', 'Web Publishing']",,
329822,2014-10-31,"['Design & Illustration', 'Web Publishing']",,
310110,2014-10-31,"['Indie', 'Action', 'FPS', 'RPG', 'MOBA', 'Multiplayer', 'Sci-fi', 'Aliens']",220.86666666666667,52.0
330630,2014-10-31,"['Design & Illustration', 'Web Publishing']",,
328930,1994-04-18,"['Simulation', 'Flight', 'Classic', 'Retro']",0.55,33.0
331270,2014-10-31,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Simulation']",,
310100,2014-10-31,"['Action', 'Indie', 'Strategy']",,
318100,2014-10-31,"['Early Access', 'Action', 'Massively Multiplayer', 'FPS', 'Indie', 'Shooter', 'MOBA', 'Multiplayer', 'First-Person', 'Free to Play', 'Strategy', 'Anime']",427.3666666666667,22.0
209650,2014-11-03,"['FPS', 'Action', 'Multiplayer', 'Shooter', 'Futuristic', 'Sci-fi', 'First-Person', 'Linear', 'Singleplayer', 'America', 'War', 'Quick-Time Events', 'Short', 'Illuminati', 'Online Co-Op', 'Military', 'Co-op', 'PvP', 'Fast-Paced', 'Mechs']",12122.45,27.0
317660,2014-12-17,"['Action', 'FPS', 'Multiplayer', 'Shooter']",,
328530,2014-10-31,['Action'],,
274940,2014-11-03,"['Action', 'Multiplayer', 'Gore', 'Underwater', 'Team-Based', 'Survival', 'Horror', 'PvP', 'Co-op', 'FPS', 'Shooter', 'Hunting', 'First-Person', 'Survival Horror', 'Atmospheric', 'Exploration', 'Simulation', 'Adventure', 'Indie', 'Singleplayer']",15569.266666666666,16.0
284730,2012-10-08,"['Hidden Object', 'Adventure', 'Casual', 'Female Protagonist', 'Point & Click', 'Puzzle', 'Mystery', 'Horror', 'Fantasy', 'Atmospheric', 'Singleplayer', 'Indie', 'Story Rich', '2D', 'Family Friendly', 'Great Soundtrack']",252.65,39.0
295036,2014-10-28,"['Casual', 'Simulation']",,
295038,2014-10-28,"['Casual', 'Simulation']",,
295037,2014-10-28,"['Casual', 'Simulation']",,
295039,2014-10-28,"['Casual', 'Simulation']",,
304000,2014-10-24,"['Simulation', 'Adventure', 'Action', 'Sports', 'Free to Play', 'Hunting']",,
326130,2014-06-12,['Casual'],0.31666666666666665,19.0
328080,2014-10-27,"['Early Access', 'Strategy', 'Simulation', 'Pixel Graphics', 'Indie', 'Survival', 'City Builder', 'God Game', 'Singleplayer', 'Rogue-like', 'Base Building', 'Retro', 'Sandbox', 'Tower Defense', 'Level Editor', '2D', 'Great Soundtrack', 'Soundtrack']",161.96666666666667,58.0
322000,2014-10-27,"['Strategy', 'Indie', 'Simulation']",,
274620,2017-02-03,"['Early Access', 'Free to Play', 'Action', 'Multiplayer', 'Fighting', 'RPG', 'Indie', 'PvP', 'Medieval', 'Lore-Rich', 'MOBA']",226.96666666666667,58.0
328210,2014-10-27,"['Strategy', 'Indie', 'Simulation', 'Soundtrack', 'Retro', 'Singleplayer', 'Survival', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics']",,
325320,2014-10-24,"['Adventure', 'RPG', 'Survival Horror', 'Lovecraftian', 'RPGMaker', 'Horror', 'Gothic', 'Female Protagonist']",91.61666666666666,37.0
316910,2014-10-27,"['RPG', 'Indie', 'Adventure', 'Rogue-like', 'Turn-Based', 'Fantasy']",,
249050,2014-10-27,"['Rogue-like', 'Strategy', 'Tower Defense', 'Indie', 'Pixel Graphics', 'RPG', 'Sci-fi', 'Dungeon Crawler', 'Perma Death', 'Procedural Generation', 'Adventure', 'Survival', 'Resource Management', 'Difficult', 'Replay Value', 'Co-op', 'Great Soundtrack', 'Singleplayer', 'Rogue-lite', '2D']",12342.466666666667,28.0
268080,2014-10-27,"['Strategy', 'Adventure', 'RPG', 'Indie']",,
321980,2014-10-23,"['Early Access', 'Action', 'Adventure', 'RPG', 'Open World', 'Indie', 'Sandbox']",63.86666666666667,52.0
324610,2014-10-23,"['Adventure', 'Indie', 'Point & Click']",7.533333333333333,32.0
320790,2014-10-27,"['Action', 'Indie', 'FPS', 'Steampunk', 'Multiplayer', 'Shooter', 'Fantasy', 'Fast-Paced', 'First-Person', 'Colorful', 'Atmospheric']",93.18333333333334,11.0
317360,2014-10-23,"['Free to Play', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Parkour', 'Shooter', 'FPS', 'Bullet Time', 'Open World', 'First-Person', 'Funny', 'Indie', 'Co-op', 'Comedy', 'Singleplayer', 'Online Co-Op', 'Adventure', 'Survival', 'Controller', 'Zombies']",8486.966666666667,58.0
285980,2014-10-23,"['Indie', 'Action', ""Shoot 'Em Up"", 'Arcade', 'Bullet Hell', 'Space', 'Singleplayer', 'Shooter', '6DOF']",111.31666666666666,19.0
328790,2014-10-23,"['Strategy', 'Action', 'Indie']",,
65980,2014-10-23,"['Strategy', 'Turn-Based Strategy', 'Sci-fi', 'Space', '4X', 'Turn-Based', 'Multiplayer', 'Singleplayer', 'Futuristic', 'Aliens', 'Tactical', 'Hex Grid', 'Grand Strategy', 'Replay Value', 'Exploration', 'Atmospheric', 'Adventure', 'Moddable', 'Simulation', 'Action']",49905.98333333333,59.0
328850,2014-10-23,"['Strategy', 'Indie']",,
318430,2014-10-23,"['Indie', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Adventure', 'Pixel Graphics', 'Difficult', '2D', 'Funny']",1643.0333333333333,2.0
317020,2001-01-01,"['Casual', 'Family Friendly', 'Anime']",11.25,15.0
317030,1993-03-26,"['Point & Click', 'Casual', 'Adventure', 'Family Friendly', 'Story Rich', 'Mature', 'Memes']",177.11666666666667,7.0
328440,1996-01-01,"['Strategy', 'Sci-fi', 'Turn-Based']",0.016666666666666666,1.0
328450,1998-01-01,['Strategy'],2.3,18.0
328460,1999-01-01,"['Action', 'Racing', 'FPS', 'Classic']",0.5333333333333333,32.0
328470,1999-01-01,"['Cyberpunk', 'Action', 'Mechs', 'Third-Person Shooter', 'Robots']",15.616666666666667,37.0
327910,1997-01-01,"['Strategy', 'Action', 'Adventure', 'RTS']",13.983333333333333,59.0
329350,2014-10-23,['Indie'],,
326391,2014-10-23,['Strategy'],,
308420,2014-10-23,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",2187.6,36.0
329360,2014-10-23,['Indie'],,
322040,2014-10-23,"['Casual', 'Action', 'Simulation']",0.0,0.0
329480,2014-08-15,"['Indie', 'Adventure', 'Action', 'Visual Novel']",0.11666666666666667,7.0
326810,2014-10-24,"['Video Production', 'Animation & Modeling']",,
329310,2014-10-24,"['Early Access', 'Indie', 'Adventure', 'Action', 'Sandbox']",,
329150,2014-10-19,"['Action', 'Indie', 'Casual', 'Sexual Content', 'Dark']",,
307960,2014-12-28,"['Simulation', 'Flight', 'World War II', 'Historical', 'Realistic', 'Multiplayer', 'Action', 'Atmospheric', 'War', 'TrackIR', 'Singleplayer', 'VR', 'Tanks', 'First-Person', 'FPS']",975.05,3.0
329020,2014-10-22,"['Free to Play', 'RPG', 'Indie', 'Card Game']",111.86666666666666,52.0
317610,2014-10-22,"['Strategy', 'Action', 'Indie', 'Difficult', 'Perma Death', 'Replay Value', 'Tower Defense']",93.51666666666667,31.0
329000,2014-01-01,"['Indie', 'RPG', 'Adventure', 'Simulation', 'RPGMaker', 'JRPG']",5.733333333333333,44.0
311170,2014-10-22,"['Indie', 'Casual', 'Tower Defense']",47.93333333333333,56.0
320120,2014-10-22,"['Indie', 'Simulation', 'Exploration', 'Fantasy', 'Experimental', 'Casual', 'Singleplayer', 'Atmospheric', 'Great Soundtrack', 'Point & Click', '2D', 'Abstract', 'Cute', 'Cartoon', 'Minimalist', 'Magic', 'Cartoony', 'Surreal', 'Relaxing', 'Hand-drawn']",86.51666666666667,31.0
314540,2014-10-23,"['Adventure', 'Platformer']",1.0833333333333333,5.0
267775,2014-10-23,"['Strategy', 'RPG', 'Indie']",,
327940,1994-01-01,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Pixel Graphics', ""1990's""]",0.16666666666666666,10.0
327930,1992-01-01,"['RPG', 'Adventure', 'Classic', 'Medieval', 'Open World', 'Sandbox', 'Historical', 'Retro', 'Pixel Graphics', 'Singleplayer', ""1990's""]",36.06666666666667,4.0
327920,1993-01-01,"['Adventure', 'Vampire', 'Cyberpunk', 'Point & Click', 'Horror', 'Classic', 'RPG']",1.9166666666666665,55.0
258656,2014-10-20,"['Simulation', 'Trains', 'Open World', 'Realistic', 'Sandbox', 'Physics', 'Atmospheric', 'Family Friendly', 'TrackIR', 'Co-op']",,
326250,2014-10-20,['Strategy'],,
250580,2013-02-14,"['Rogue-like', 'FPS', 'Indie', 'Action', 'Voxel', 'Rogue-lite', 'Singleplayer', 'Great Soundtrack', 'Shooter', 'Difficult', 'RPG', 'First-Person', 'Procedural Generation', 'Fast-Paced', 'Pixel Graphics', 'Horror']",2226.5,30.0
289733,2014-10-20,"['Action', 'Zombies']",,
289734,2014-10-20,['Action'],,
326180,2014-10-18,"['Casual', 'Adventure', 'Hidden Object', 'Indie', 'Point & Click', 'Vampire', 'Puzzle', 'Singleplayer', 'Horror']",451.76666666666665,46.0
281102,2014-10-20,"['Utilities', 'Audio Production']",,
248610,2014-10-20,"['Tactical', 'Strategy', 'Top-Down', 'Simulation', 'Indie', 'Action', 'Singleplayer', 'Replay Value', '2D', 'Real-Time with Pause', 'RTS', 'Moddable', 'Puzzle', 'Shooter', 'Top-Down Shooter', 'Real Time Tactics', 'Adventure', 'Difficult', 'Co-op', 'Level Editor']",5067.066666666667,4.0
317490,2014-10-20,"['Sports', 'Action', 'Indie', 'Casual', 'Racing']",,
317480,2014-10-20,"['Casual', 'Racing', 'Sports', 'Indie', 'Action']",,
318170,2014-10-20,['Adventure'],,
314730,2014-01-01,['Utilities'],,
323700,2014-10-20,"['Indie', 'Casual', 'Puzzle', 'Horror']",7.166666666666667,10.0
306150,2014-10-21,['Strategy'],,
256010,2014-10-21,"['Strategy', 'Turn-Based', 'RPG', 'Tactical', 'Indie', 'Turn-Based Strategy', 'Action', 'Singleplayer', 'Kickstarter', 'Isometric', 'Adventure']",156.28333333333333,17.0
316060,2014-10-21,"['Action', 'Adventure']",,
320721,2014-10-21,['Strategy'],,
320750,2014-10-21,['Strategy'],,
322060,2014-10-21,"['Action', 'Adventure', 'Open World']",,
326430,2014-10-17,"['Action', 'Adventure']",,
320730,2014-10-21,['Strategy'],,
320840,2014-10-17,"['Simulation', 'Action', 'World War I', 'Flight', 'Classic', 'Remake', 'Retro', 'Singleplayer']",170.2,12.0
328550,2014-10-17,"['Indie', 'RPG', 'Text-Based', 'Choose Your Own Adventure', 'Interactive Fiction']",8.416666666666666,25.0
328200,2011-09-01,['RPG'],,
328560,2014-10-17,"['RPG', 'Indie']",,
292370,2014-10-17,"['RPGMaker', 'RPG', 'Indie', 'Dungeon Crawler']",430.5833333333333,35.0
284460,2014-10-17,"['Platformer', 'Action', 'FPS', 'Indie', 'Sci-fi', 'Difficult', '3D Platformer', 'First-Person', 'Great Soundtrack', 'Parkour', 'Puzzle', 'Fast-Paced', 'Singleplayer', 'Shooter']",758.2333333333333,14.0
314980,2014-10-17,"['Strategy', 'Simulation', 'Indie', 'Grand Strategy', 'RTS', 'Sandbox', 'Cold War', 'World War II', 'Historical', 'Multiplayer', 'Real-Time with Pause', 'Turn-Based Strategy', 'World War I', 'Politics']",630.1666666666666,10.0
223410,2014-10-17,"['Massively Multiplayer', 'Mechs', 'RPG', 'Sandbox', 'Robots', 'Sci-fi', 'Indie', 'Open World', 'MMORPG', 'Multiplayer', 'PvP', 'Action', 'Free to Play']",352.3833333333333,23.0
321421,2014-10-17,"['Casual', 'Indie', 'Family Friendly', 'Horses', 'Horror']",,
328430,1992-11-01,"['Adventure', 'Point & Click', ""1990's"", 'Classic']",1.1833333333333333,11.0
295025,2014-10-14,"['Casual', 'Simulation']",,
295028,2014-10-14,"['Casual', 'Simulation']",,
295024,2014-10-14,"['Casual', 'Simulation']",,
289025,2014-10-14,,,
295027,2014-10-14,"['Casual', 'Simulation']",,
295026,2014-10-14,"['Casual', 'Simulation']",,
295029,2014-10-14,"['Casual', 'Simulation']",,
327040,2014-10-14,"['Indie', 'Strategy']",,
221180,2014-10-14,"['Strategy', 'Indie', 'Relaxing', 'Casual', 'Singleplayer']",334.6666666666667,40.0
311910,2014-10-14,['Simulation'],38.71666666666667,43.0
313420,2014-10-15,['Simulation'],,
325142,2014-10-15,['Simulation'],,
262000,2014-10-15,"['Adventure', 'Point & Click', 'Mystery', 'Remake', 'Classic', 'Singleplayer', 'Story Rich', 'Horror', 'Puzzle', 'Supernatural', 'Detective', 'Atmospheric', 'Great Soundtrack']",39.7,42.0
315070,2014-10-15,"['Early Access', 'Casual', 'Indie', 'Platformer']",254.75,45.0
251730,2014-10-15,"['RPG', 'Dungeon Crawler', 'Adventure', 'Puzzle', 'First-Person', 'Fantasy', 'Grid-Based Movement', 'Indie', 'Singleplayer', 'Atmospheric', 'Difficult', 'Party-Based RPG', 'Level Editor', 'Great Soundtrack', 'Exploration', 'Moddable', 'Turn-Based', 'Action', 'Retro', 'Female Protagonist']",5411.483333333334,29.0
327650,2012-06-13,"['Casual', 'Indie', 'Puzzle', 'Hidden Object']",94.41666666666667,25.0
324720,2014-10-08,"['Action', 'Adventure', 'Indie', 'Horror']",,
327860,2014-08-22,"['Early Access', 'Open World', 'Survival', 'Adventure', 'Crafting', 'Exploration', 'Sandbox', 'Pirates', 'First-Person', 'Singleplayer', 'Multiplayer', 'Indie', 'RPG', 'Action', 'Sailing', 'Procedural Generation', 'Naval', 'Walking Simulator', 'Atmospheric', 'Relaxing']",1188.4333333333334,26.0
327870,2014-08-22,"['Adventure', 'Free to Play', 'Indie', 'Action', 'RPG']",,
201210,2014-10-15,"['Free to Play', 'Strategy', 'RPG', 'Trading Card Game', 'Turn-Based Strategy', 'Multiplayer', 'Fantasy', 'Tactical', 'Turn-Based Tactics', 'Action', 'Turn-Based', 'Singleplayer']",2135.2,12.0
327340,2014-10-15,"['Strategy', 'Indie', 'Anime', 'Board Game']",,
301897,2014-10-14,"['Action', 'Adventure']",,
292982,2014-10-14,"['Simulation', 'Strategy', 'RPG', 'Grand Strategy']",,
292984,2014-10-14,"['Strategy', 'RPG', 'Simulation']",,
292983,2014-10-14,"['Strategy', 'RPG', 'Simulation']",,
261640,2014-10-14,"['Co-op', 'Action', 'FPS', 'Comedy', 'Loot', 'RPG', 'Open World', 'Multiplayer', 'Funny', 'Shooter', 'Online Co-Op', 'First-Person', 'Adventure', 'Space', 'Sci-fi', 'Action RPG', 'Memes', 'Singleplayer', 'Atmospheric', 'Female Protagonist']",168805.35,21.0
326530,2014-10-14,"['Strategy', 'RPG', 'Simulation']",,
325160,2014-10-14,"['Adventure', 'Indie', 'Point & Click', 'Pixel Graphics']",19.1,6.0
292985,2014-10-14,"['Strategy', 'RPG', 'Simulation']",,
326290,2014-10-14,"['Adventure', 'Indie']",,
300650,2014-10-07,"['Action', 'Adventure', 'Indie', 'Horror']",,
301896,2014-10-07,"['Action', 'Adventure', 'Anime']",,
295018,2014-10-07,"['Casual', 'Simulation']",,
295021,2014-10-07,"['Casual', 'Simulation']",,
295019,2014-10-07,"['Casual', 'Simulation']",,
295020,2014-10-07,"['Casual', 'Simulation']",,
295023,2014-10-07,"['Casual', 'Simulation']",,
295022,2014-10-07,"['Casual', 'Simulation']",,
307690,2014-10-08,"['Open World', 'Action', 'Martial Arts', 'Singleplayer', 'Crime', 'Third Person', 'Adventure', 'Parkour', 'Story Rich', 'Racing', 'Atmospheric', 'Multiplayer', 'Gore', 'Sandbox', 'Shooter', 'Mature', 'Great Soundtrack', 'Third-Person Shooter', 'Remake', 'Co-op']",13738.466666666667,28.0
326691,2014-10-03,"['Indie', 'Massively Multiplayer', 'Casual', 'Strategy', 'Free to Play']",,
326690,2014-10-03,"['Massively Multiplayer', 'Indie', 'Casual', 'Strategy', 'Free to Play', 'MMORPG', 'Multiplayer']",,
326800,2006-09-25,"['Strategy', 'Indie']",,
325570,2014-09-25,"['Indie', 'Action']",,
262210,2014-10-03,"['Action', 'Indie', 'Adventure', 'Casual', 'Procedural Generation', 'Third Person', 'Runner', 'Cartoony', 'Character Customization', '3D Platformer', 'Arcade', 'Fantasy', 'Anime']",253.08333333333334,5.0
325500,2014-10-03,"['Design & Illustration', 'Web Publishing']",,
315340,2014-10-03,"['Action', 'Indie', 'Platformer', 'Side Scroller', 'Robots', 'Metroidvania', '2D', '2.5D', 'Great Soundtrack', 'Sci-fi']",24.516666666666666,31.0
325501,2014-10-03,"['Design & Illustration', 'Web Publishing']",,
325503,2014-10-03,"['Design & Illustration', 'Web Publishing']",,
282680,2014-10-06,"['Early Access', 'Indie', 'Strategy', 'Turn-Based', 'Tactical', 'Turn-Based Tactics', 'Historical', 'Wargame', 'Turn-Based Combat', 'War', 'Turn-Based Strategy', 'Anime', 'Hex Grid']",11.85,51.0
303710,2014-10-03,"['Casual', 'Indie', 'Lemmings']",11.016666666666667,1.0
251170,2014-10-06,"['Horror', 'Multiplayer', 'Co-op', 'Survival', 'Survival Horror', 'Adventure', 'Online Co-Op', 'Indie', 'First-Person', 'Team-Based', 'Free to Play']",3572.2,12.0
325502,2014-10-03,"['Design & Illustration', 'Web Publishing']",,
325504,2014-10-03,"['Design & Illustration', 'Web Publishing']",,
245300,2012-11-18,"['Action', 'Adventure', 'Family Friendly', '3D Platformer', 'Co-op', 'Local Co-Op', 'Psychological Horror']",229.4,24.0
286880,2013-08-06,"['Action', 'Adventure', 'Family Friendly', 'Flight']",75.71666666666667,43.0
301760,2011-06-21,"['Action', 'Adventure', 'Racing', 'Family Friendly', 'Psychological Horror', 'Horror']",29.733333333333334,44.0
214490,2014-10-06,"['Horror', 'Survival Horror', 'Sci-fi', 'Aliens', 'Atmospheric', 'First-Person', 'Stealth', 'Space', 'Survival', 'Female Protagonist', 'Singleplayer', 'Action', 'Adventure', 'Difficult', 'Great Soundtrack', 'FPS', 'Psychological Horror', 'Gore', 'Shooter', 'VR']",16254.683333333332,41.0
301830,2012-06-19,"['Family Friendly', 'Adventure', 'Action', 'Female Protagonist']",0.6166666666666667,37.0
300820,2011-06-15,"['Family Friendly', 'Action', 'Adventure', 'Cartoony', 'Sandbox', 'Open World', 'Local Co-Op', 'Psychological Horror']",25.833333333333332,50.0
282511,2014-10-06,"['Action', 'Horror']",,
277741,2014-10-09,"['Simulation', 'Trains', 'Driving', 'Open World', 'Sandbox', 'Level Editor', 'Realistic', 'Singleplayer', 'Building', 'Casual', 'Relaxing', 'Moddable', 'City Builder', 'Family Friendly', 'TrackIR', 'Atmospheric', 'Sports']",,
277745,2014-10-09,"['Simulation', 'Trains', 'Driving', 'Open World', 'Sandbox', 'Realistic', 'Singleplayer', 'Casual', 'Level Editor', 'TrackIR', 'Family Friendly', 'Atmospheric', 'Relaxing', 'Moddable', 'Building', 'Sports', 'City Builder']",,
301980,2007-05-22,"['Adventure', 'Action', 'Pirates']",56.15,9.0
326370,2014-10-09,"['Indie', 'Action']",,
292120,2014-10-09,"['JRPG', 'Linear', 'RPG', 'Female Protagonist', 'Great Soundtrack', 'Singleplayer', 'Fantasy', 'Story Rich', 'Adventure', 'Cinematic', 'Sci-fi', 'Action', 'Third Person', 'Atmospheric', 'Turn-Based Combat', 'Action RPG', 'Futuristic', 'Turn-Based', 'Strategy', 'Difficult']",14265.65,39.0
323730,2014-10-09,"['Indie', 'Adventure']",0.0,0.0
293660,2014-10-09,"['Indie', 'Adventure', 'Puzzle', 'Exploration', '3D Platformer', 'First-Person', 'Surreal', 'Atmospheric', 'Platformer', 'Singleplayer', 'Minimalist', 'Great Soundtrack', 'Physics', 'Colorful', 'Difficult', 'Narration', 'Action', 'Illuminati']",116.6,36.0
307570,2014-10-09,"['Adventure', 'Indie', 'Point & Click']",50.8,48.0
327390,1990-01-01,"['Simulation', 'Adventure', 'Classic', 'Pixel Graphics']",17.383333333333333,23.0
327380,1987-01-01,"['Adventure', 'Simulation', 'Pirates', 'Classic']",3.9166666666666665,55.0
327400,1994-01-01,"['Simulation', 'Adventure', 'Turn-Based Strategy', 'Classic', 'Strategy', 'Retro', '4X', 'Pixel Graphics']",22.666666666666668,40.0
323390,2014-10-09,"['Casual', 'Strategy']",,
321930,2014-10-09,"['Action', 'Adventure', 'Indie']",,
321920,2014-10-09,"['Indie', 'Action', 'Adventure', 'Platformer', 'Puzzle-Platformer', 'Puzzle', 'Singleplayer', 'Casual', 'Story Rich']",173.48333333333332,29.0
325143,2014-10-10,['Simulation'],,
302510,2014-10-10,"['Quick-Time Events', 'Rome', 'Action', 'Hack and Slash', 'Third Person', 'Historical', 'Adventure', 'Singleplayer', 'Gore', 'Multiplayer', 'Linear', 'Co-op', 'Atmospheric', 'Benchmark', 'War', 'RPG', 'Nudity', 'Short', 'Open World', 'Fantasy']",5560.2,12.0
325110,2012-05-15,"['Casual', 'Puzzle', 'Platformer', 'Memes', 'Lemmings', 'Psychological Horror', 'Horror']",3.783333333333333,47.0
298300,2014-10-10,"['Massively Multiplayer', 'Strategy', 'RPG']",1.4,24.0
318510,2014-10-10,"['Simulation', 'Indie']",,
313470,2014-10-10,"['RPG', 'Indie', 'Western', 'JRPG']",92.7,42.0
314720,2014-04-01,['Utilities'],,
297860,2010-05-18,"['Racing', 'Action', 'Split Screen', 'Destruction', 'Multiplayer', 'Singleplayer', 'Arcade', 'Local Co-Op']",411.1166666666667,7.0
318950,2010-11-19,"['Adventure', 'Action', 'Family Friendly', 'Female Protagonist']",8.716666666666667,43.0
315440,2010-12-07,"['Sci-fi', 'Action', 'Adventure', 'Parkour', 'Cyberpunk', 'Third Person', 'Futuristic']",126.51666666666667,31.0
316030,2010-03-02,"['Adventure', 'Action', 'Family Friendly', 'Female Protagonist']",60.833333333333336,50.0
318740,2009-11-17,"['Adventure', 'Family Friendly', 'Female Protagonist']",0.9666666666666667,58.0
311770,2011-05-24,"['Action', 'Adventure', 'LEGO', 'Pirates', 'Family Friendly', 'Singleplayer', 'Local Co-Op', 'Funny', 'Multiplayer', 'Comedy']",527.8333333333334,50.0
316260,2011-10-25,"['Family Friendly', 'Adventure', 'Action', 'Cartoony', 'Co-op', 'Psychological Horror']",96.35,21.0
318660,2010-09-13,['Casual'],2.4333333333333336,26.0
325910,2014-09-30,"['Animation & Modeling', 'Software', 'Design & Illustration', 'Photo Editing']",96.81666666666666,49.0
326050,2014-09-30,"['Photo Editing', 'Animation & Modeling', 'Design & Illustration']",,
323500,2014-09-30,"['Action', 'Co-op', 'RPG', 'Shooter', 'Crime', 'FPS', 'Great Soundtrack', 'Multiplayer', 'Heist', 'Stealth', 'Online Co-Op', 'Anime']",,
321830,2014-09-30,"['Early Access', 'Indie', 'Casual', 'Action', 'Rogue-like', 'Pixel Graphics', 'Platformer']",302.71666666666664,43.0
293061,2014-09-30,"['Action', 'Adventure']",,
245176,2014-09-30,"['Action', 'Indie', 'Fighting', '2D Fighter']",,
272300,2014-10-01,['Utilities'],1.1666666666666667,10.0
325144,2014-10-01,['Simulation'],,
312720,2014-10-01,"['Strategy', 'Casual', 'Indie', 'Board Game', 'Singleplayer', 'Multiplayer']",162.1,6.0
295006,2014-09-23,"['Casual', 'Simulation']",,
295007,2014-09-23,"['Casual', 'Simulation']",,
295010,2014-09-23,"['Casual', 'Simulation']",,
295011,2014-09-23,"['Casual', 'Simulation']",,
258970,2014-09-23,"['Co-op', 'Dungeon Crawler', 'Action', 'RPG', 'Hack and Slash', 'Local Co-Op', 'Adventure', 'Multiplayer', 'Arcade', 'Remake', 'Top-Down', 'Classic', 'Fantasy', '4 Player Local', 'Online Co-Op', 'Local Multiplayer', 'Action RPG', 'Isometric', 'Casual', 'Rogue-like']",6878.883333333333,53.0
295490,2014-09-23,"['Action', 'Adventure', 'Platformer', 'Puzzle-Platformer']",165.9,54.0
299020,2014-09-23,"['Casual', 'Hidden Object', 'Point & Click']",0.0,0.0
325040,2014-09-23,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG', 'Strategy', 'Adventure']",,
325041,2014-09-23,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG']",,
325042,2014-09-23,"['RPG', 'Indie', 'Turn-Based', 'Story Rich', 'Online Co-Op', 'Party-Based RPG']",,
325043,2014-09-23,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG']",,
325044,2014-09-23,"['RPG', 'Indie', 'Fantasy', 'Sandbox', 'Software']",,
289930,2014-09-23,"['Simulation', 'Strategy', 'Management', 'Economy', 'Casual', 'Naval']",708.0666666666667,4.0
324850,2014-09-23,['Action'],0.016666666666666666,1.0
324830,2014-09-23,"['Action', 'Free to Play', 'Mod']",0.03333333333333333,2.0
301892,2014-09-23,"['Action', 'Adventure']",,
315670,2014-09-25,"[""Shoot 'Em Up"", 'Action', 'Arcade', 'Bullet Hell', 'Classic']",29.3,18.0
253630,2013-09-04,"['Rogue-like', 'Strategy', 'Indie', 'RPG', 'Turn-Based', 'Tactical', 'Sci-fi', 'Space', 'Procedural Generation', 'Turn-Based Strategy', 'Perma Death', 'Singleplayer', 'Difficult', 'Rogue-lite', 'Steampunk', 'Pixel Graphics', '2D']",498.6333333333333,38.0
316290,2014-09-24,['Simulation'],,
321940,2016-11-29,"['RPG', 'Action', 'Indie']",0.2,12.0
317510,2014-09-23,"['Casual', 'Action', 'Indie', 'Space']",263.5833333333333,35.0
324490,2014-09-24,"['Adventure', 'Indie']",,
294460,2014-09-24,"['Indie', 'Action', 'Adventure', 'Platformer', '2D', 'Difficult', 'Fast-Paced', 'Great Soundtrack', 'GameMaker']",166.9,54.0
323560,2014-09-24,"['Strategy', 'RPG', 'Indie', 'Casual']",,
324290,2014-09-24,"['RPG', 'Indie', 'Action', 'Adventure']",,
323570,2014-09-24,"['Strategy', 'Indie']",,
323610,2006-04-13,"['Simulation', 'Strategy', 'Moddable', 'Multiplayer', 'Singleplayer', 'Co-op', 'Management', 'Realistic', 'Adventure']",1219.9666666666667,58.0
302440,2014-09-25,['Simulation'],8.316666666666666,19.0
321020,2014-09-30,"['Casual', 'Software']",,
319930,2014-09-25,"['Adventure', 'Indie', 'Atmospheric']",,
